"Strain","Query_gene_name","Query_gene_annotation","New_BGC_name","Gene","Identity_Score","Query_Coverage","gene_type","Main_Product","Biosynthetic_Class"
"LE19-195","BHKFFO_06595","hypothetical protein","LAP-Microcystis aeruginosa WLECC","ctg5_33",99.12,95,"other","RRE-containing","RRE"
"LE19-195",NA,NA,"LAP-Microcystis aeruginosa WLECC","ctg5_34",NA,NA,"regulatory","RRE-containing","RRE"
"LE19-195","BHKFFO_05325","peptidase S8","Cyanobactin-Microcystis aeruginosa WLECC","ctg13_1",100,100,"core","Cyanobactin","Cyanobactin"
"LE19-195","BHKFFO_05330","Putative restriction endonuclease","Cyanobactin-Microcystis aeruginosa WLECC","ctg13_2",100,100,"other","Cyanobactin","Cyanobactin"
"LE19-195","BHKFFO_05335","DUF29 domain-containing protein","Cyanobactin-Microcystis aeruginosa WLECC","ctg13_3",100,100,"other","Cyanobactin","Cyanobactin"
"LE19-195","BHKFFO_05340","Uma2 family endonuclease","Cyanobactin-Microcystis aeruginosa WLECC","ctg13_4",100,100,"other","Cyanobactin","Cyanobactin"
"LE19-195","BHKFFO_05345","anacyclamide synthesis protein AcyF","Cyanobactin-Microcystis aeruginosa WLECC","ctg13_5",100,100,"other","Cyanobactin","Cyanobactin"
"LE19-195","BHKFFO_05350","transposase","Cyanobactin-Microcystis aeruginosa WLECC","ctg13_6",100,100,"other","Cyanobactin","Cyanobactin"
"LE19-195","BHKFFO_05355","imidazole glycerol phosphate synthase subunit HisH","Cyanobactin-Microcystis aeruginosa WLECC","ctg13_7",100,100,"other","Cyanobactin","Cyanobactin"
"LE19-195","BHKFFO_05360","ABC transporter ATP-binding protein","Cyanobactin-Microcystis aeruginosa WLECC","ctg13_8",100,100,"transport","Cyanobactin","Cyanobactin"
"LE19-195","BHKFFO_05365","branched-chain amino acid ABC transporter permease","Cyanobactin-Microcystis aeruginosa WLECC","ctg13_9",100,100,"other","Cyanobactin","Cyanobactin"
"LE19-195","BHKFFO_05370","DNA-binding response regulator","Cyanobactin-Microcystis aeruginosa WLECC","ctg13_10",100,100,"regulatory","Cyanobactin","Cyanobactin"
"LE19-195","BHKFFO_05375","protein tyrosine phosphatase","Cyanobactin-Microcystis aeruginosa WLECC","ctg13_11",100,100,"other","Cyanobactin","Cyanobactin"
"LE19-195","BHKFFO_05380","hypothetical protein","Cyanobactin-Microcystis aeruginosa WLECC","ctg13_12",100,100,"other","Cyanobactin","Cyanobactin"
"LE19-195","BHKFFO_05385","DUF2834 domain-containing protein","Cyanobactin-Microcystis aeruginosa WLECC","ctg13_13",100,100,"other","Cyanobactin","Cyanobactin"
"LE19-195",NA,NA,"NRPS-T1PKS-Microcystis aeruginosa WLECC","ctg20_1",NA,NA,"core","NRPS-T1PKS","NRP, Polyketide"
"LE19-195",NA,NA,"NRPS-T1PKS-Microcystis aeruginosa WLECC","ctg20_2",NA,NA,"core","NRPS-T1PKS","NRP, Polyketide"
"LE19-195",NA,NA,"NRPS-T1PKS-Microcystis aeruginosa WLECC","ctg20_3",NA,NA,"core","NRPS-T1PKS","NRP, Polyketide"
"LE19-195",NA,NA,"NRPS-T1PKS-Microcystis aeruginosa WLECC","ctg20_4",NA,NA,"other","NRPS-T1PKS","NRP, Polyketide"
"LE19-195",NA,NA,"NRPS-T1PKS-Microcystis aeruginosa WLECC","ctg20_5",NA,NA,"other","NRPS-T1PKS","NRP, Polyketide"
"LE19-195",NA,NA,"NRPS-T1PKS-Microcystis aeruginosa WLECC","ctg20_6",NA,NA,"additional","NRPS-T1PKS","NRP, Polyketide"
"LE19-195",NA,NA,"NRPS-T1PKS-Microcystis aeruginosa WLECC","ctg20_7",NA,NA,"other","NRPS-T1PKS","NRP, Polyketide"
"LE19-195",NA,NA,"NRPS-T1PKS-Microcystis aeruginosa WLECC","ctg20_8",NA,NA,"regulatory","NRPS-T1PKS","NRP, Polyketide"
"LE19-195",NA,NA,"NRPS-T1PKS-Microcystis aeruginosa WLECC","ctg20_9",NA,NA,"other","NRPS-T1PKS","NRP, Polyketide"
"LE19-195",NA,NA,"NRPS-T1PKS-Microcystis aeruginosa WLECC","ctg20_10",NA,NA,"other","NRPS-T1PKS","NRP, Polyketide"
"LE19-195",NA,NA,"NRPS-T1PKS-Microcystis aeruginosa WLECC","ctg20_11",NA,NA,"other","NRPS-T1PKS","NRP, Polyketide"
"LE19-195",NA,NA,"NRPS-T1PKS-Microcystis aeruginosa WLECC","ctg20_12",NA,NA,"other","NRPS-T1PKS","NRP, Polyketide"
"LE19-195","BHKFFO_01580","oxidoreductase","NRPS-T1PKS-Microcystis aeruginosa WLECC","ctg20_13",96.16,100,"additional","NRPS-T1PKS","NRP, Polyketide"
"LE19-195","BHKFFO_01585","LprI domain-containing protein","NRPS-T1PKS-Microcystis aeruginosa WLECC","ctg20_14",93.88,76.76,"other","NRPS-T1PKS","NRP, Polyketide"
"LE19-195","BHKFFO_01595","HAD family phosphatase","NRPS-T1PKS-Microcystis aeruginosa WLECC","ctg20_15",97.7,100,"additional","NRPS-T1PKS","NRP, Polyketide"
"LE19-195",NA,NA,"T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_1",NA,NA,"other","T1PKS-Terpene","Hybrid"
"LE19-195","BHKFFO_08715","lipoprotein NlpI","T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_2",96.12,99.9,"other","T1PKS-Terpene","Hybrid"
"LE19-195","BHKFFO_08710","DEAD/DEAH box helicase","T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_3",97.54,100,"other","T1PKS-Terpene","Hybrid"
"LE19-195","BHKFFO_08705","diguanylate cyclase response regulator","T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_4",93.03,99.68,"regulatory","T1PKS-Terpene","Hybrid"
"LE19-195","BHKFFO_08700","ABC transporter substrate-binding protein","T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_5",96.93,100,"additional","T1PKS-Terpene","Hybrid"
"LE19-195","BHKFFO_08690","Tetratricopeptide TPR_1 repeat-containing protein","T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_6",96.65,100,"other","T1PKS-Terpene","Hybrid"
"LE19-195","BHKFFO_08685","SLC13 family permease","T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_7",95.94,100,"other","T1PKS-Terpene","Hybrid"
"LE19-195","BHKFFO_08680","magnesium-transporting ATPase","T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_8",97.73,100,"other","T1PKS-Terpene","Hybrid"
"LE19-195","BHKFFO_08675","15-cis-phytoene desaturase","T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_9",99.09,100,"additional","T1PKS-Terpene","Hybrid"
"LE19-195","BHKFFO_08670","phytoene synthase","T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_10",97.96,100,"core","T1PKS-Terpene","Hybrid"
"LE19-195","BHKFFO_08665","Similarity","T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_11",93.81,100,"other","T1PKS-Terpene","Hybrid"
"LE19-195","BHKFFO_08660","hypothetical protein","T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_12",95.47,100,"other","T1PKS-Terpene","Hybrid"
"LE19-195","BHKFFO_08655","pirin family protein","T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_13",94.81,100,"other","T1PKS-Terpene","Hybrid"
"LE19-195",NA,NA,"T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_14",NA,NA,"other","T1PKS-Terpene","Hybrid"
"LE19-195",NA,NA,"T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_15",NA,NA,"other","T1PKS-Terpene","Hybrid"
"LE19-195",NA,NA,"T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_16",NA,NA,"other","T1PKS-Terpene","Hybrid"
"LE19-195",NA,NA,"T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_17",NA,NA,"core","T1PKS-Terpene","Hybrid"
"LE19-195",NA,NA,"T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_18",NA,NA,"other","T1PKS-Terpene","Hybrid"
"LE19-195",NA,NA,"T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_19",NA,NA,"other","T1PKS-Terpene","Hybrid"
"LE19-195",NA,NA,"T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_20",NA,NA,"other","T1PKS-Terpene","Hybrid"
"LE19-195",NA,NA,"T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_21",NA,NA,"other","T1PKS-Terpene","Hybrid"
"LE19-195",NA,NA,"T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_22",NA,NA,"other","T1PKS-Terpene","Hybrid"
"LE19-195",NA,NA,"T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_23",NA,NA,"other","T1PKS-Terpene","Hybrid"
"LE19-195",NA,NA,"T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_24",NA,NA,"other","T1PKS-Terpene","Hybrid"
"LE19-195",NA,NA,"T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_25",NA,NA,"other","T1PKS-Terpene","Hybrid"
"LE19-195",NA,NA,"T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_26",NA,NA,"transport","T1PKS-Terpene","Hybrid"
"LE19-195",NA,NA,"T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_27",NA,NA,"other","T1PKS-Terpene","Hybrid"
"LE19-195",NA,NA,"T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_28",NA,NA,"other","T1PKS-Terpene","Hybrid"
"LE19-195","BHKFFO_01885","IS200/IS605 family transposase","T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_29",93.08,84.97,"other","T1PKS-Terpene","Hybrid"
"LE19-195","BHKFFO_04850","putative transposase","T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_30",91.71,100,"other","T1PKS-Terpene","Hybrid"
"LE19-195",NA,NA,"T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_31",NA,NA,"other","T1PKS-Terpene","Hybrid"
"LE19-195",NA,NA,"T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_32",NA,NA,"other","T1PKS-Terpene","Hybrid"
"LE19-195",NA,NA,"T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_33",NA,NA,"other","T1PKS-Terpene","Hybrid"
"LE19-195",NA,NA,"T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_34",NA,NA,"other","T1PKS-Terpene","Hybrid"
"LE19-195",NA,NA,"T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_35",NA,NA,"additional","T1PKS-Terpene","Hybrid"
"LE19-195",NA,NA,"T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_36",NA,NA,"other","T1PKS-Terpene","Hybrid"
"LE19-195",NA,NA,"T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_37",NA,NA,"other","T1PKS-Terpene","Hybrid"
"LE19-195",NA,NA,"T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_38",NA,NA,"other","T1PKS-Terpene","Hybrid"
"LE19-195",NA,NA,"T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_39",NA,NA,"other","T1PKS-Terpene","Hybrid"
"LE19-195","BHKFFO_13450","GTPase","T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_40",97.41,98.88,"other","T1PKS-Terpene","Hybrid"
"LE19-195","BHKFFO_13445","3'(2'),5'-bisphosphate nucleotidase CysQ","T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_41",96.69,100,"additional","T1PKS-Terpene","Hybrid"
"LE19-195",NA,NA,"T1PKS-Terpene-Microcystis aeruginosa WLECC","ctg27_42",NA,NA,"other","T1PKS-Terpene","Hybrid"
"LE19-195",NA,NA,"RiPP-like-Microcystis aeruginosa WLECC","ctg28_1",NA,NA,"other","RiPP-like","RiPP"
"LE19-195","BHKFFO_02200","Dolichyl-phosphate-mannose-protein mannosyltransferase","RiPP-like-Microcystis aeruginosa WLECC","ctg28_2",96.67,100,"other","RiPP-like","RiPP"
"LE19-195","BHKFFO_02195","Glycogen debranching protein","RiPP-like-Microcystis aeruginosa WLECC","ctg28_3",97.62,100,"other","RiPP-like","RiPP"
"LE19-195",NA,NA,"RiPP-like-Microcystis aeruginosa WLECC","ctg28_4",NA,NA,"other","RiPP-like","RiPP"
"LE19-195",NA,NA,"RiPP-like-Microcystis aeruginosa WLECC","ctg28_5",NA,NA,"other","RiPP-like","RiPP"
"LE19-195",NA,NA,"RiPP-like-Microcystis aeruginosa WLECC","ctg28_6",NA,NA,"other","RiPP-like","RiPP"
"LE19-195",NA,NA,"RiPP-like-Microcystis aeruginosa WLECC","ctg28_7",NA,NA,"core","RiPP-like","RiPP"
"LE19-195",NA,NA,"Novel-T3PKS-Microcystis aeruginosa WLECC","ctg30_1",NA,NA,"core","Novel-T3PKS","Polyketide"
"LE19-195",NA,NA,"Novel-T3PKS-Microcystis aeruginosa WLECC","ctg30_2",NA,NA,"transport","Novel-T3PKS","Polyketide"
"LE19-195",NA,NA,"Novel-T3PKS-Microcystis aeruginosa WLECC","ctg30_3",NA,NA,"transport","Novel-T3PKS","Polyketide"
"LE19-195",NA,NA,"Novel-T3PKS-Microcystis aeruginosa WLECC","ctg30_4",NA,NA,"other","Novel-T3PKS","Polyketide"
"LE19-195","BHKFFO_05060","aluminum resistance family protein","Novel-T3PKS-Microcystis aeruginosa WLECC","ctg30_5",97.12,99.43,"other","Novel-T3PKS","Polyketide"
"LE19-195","BHKFFO_05070","Uncharacterized protein sll0103","Novel-T3PKS-Microcystis aeruginosa WLECC","ctg30_6",95.92,100,"other","Novel-T3PKS","Polyketide"
"LE19-195",NA,NA,"Novel-T3PKS-Microcystis aeruginosa WLECC","ctg30_7",NA,NA,"transport","Novel-T3PKS","Polyketide"
"LE19-195","BHKFFO_02480","resolvase","Novel-T3PKS-Microcystis aeruginosa WLECC","ctg30_8",96.18,100,"other","Novel-T3PKS","Polyketide"
"LE19-195","BHKFFO_02475","glutamate--cysteine ligase","Novel-T3PKS-Microcystis aeruginosa WLECC","ctg30_9",96.97,100,"additional","Novel-T3PKS","Polyketide"
"LE19-195","BHKFFO_00230","hypothetical protein","Novel-T3PKS-Microcystis aeruginosa WLECC","ctg30_10",96.94,100,"other","Novel-T3PKS","Polyketide"
"LE19-195","BHKFFO_00235","WD40 repeat domain-containing protein","Novel-T3PKS-Microcystis aeruginosa WLECC","ctg30_11",95.89,100,"other","Novel-T3PKS","Polyketide"
"LE19-195","BHKFFO_00240","ribonuclease III","Novel-T3PKS-Microcystis aeruginosa WLECC","ctg30_12",95.89,100,"other","Novel-T3PKS","Polyketide"
"LE19-195","BHKFFO_00265","alpha/beta hydrolase","Novel-T3PKS-Microcystis aeruginosa WLECC","ctg30_13",94.57,100,"additional","Novel-T3PKS","Polyketide"
"LE19-195","BHKFFO_00270","histidine kinase","Novel-T3PKS-Microcystis aeruginosa WLECC","ctg30_14",96.36,100,"transport","Novel-T3PKS","Polyketide"
"LE19-195","BHKFFO_00275","DUF1957 domain-containing protein","Novel-T3PKS-Microcystis aeruginosa WLECC","ctg30_15",96.86,100,"other","Novel-T3PKS","Polyketide"
"LE19-195",NA,NA,"Novel-T3PKS-Microcystis aeruginosa WLECC","ctg30_16",NA,NA,"transport","Novel-T3PKS","Polyketide"
"LE19-195","BHKFFO_02525","carotenoid biosynthesis protein","Novel-T3PKS-Microcystis aeruginosa WLECC","ctg30_17",97.81,100,"other","Novel-T3PKS","Polyketide"
"LE19-195",NA,NA,"Novel-T3PKS-Microcystis aeruginosa WLECC","ctg30_18",NA,NA,"additional","Novel-T3PKS","Polyketide"
"LE19-195",NA,NA,"Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC","ctg34_1",NA,NA,"other","Bartoloside-T1PKS","Polyketide"
"LE19-195","BHKFFO_01020","hypothetical protein","Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC","ctg34_2",96.25,100,"other","Bartoloside-T1PKS","Polyketide"
"LE19-195",NA,NA,"Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC","ctg34_3",NA,NA,"other","Bartoloside-T1PKS","Polyketide"
"LE19-195","BHKFFO_17645","Transposase","Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC","ctg34_4",95.58,72.37,"other","Bartoloside-T1PKS","Polyketide"
"LE19-195","BHKFFO_11935","NFACT N-terminal and middle domains","Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC","ctg34_5",95.49,100,"other","Bartoloside-T1PKS","Polyketide"
"LE19-195",NA,NA,"Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC","ctg34_6",NA,NA,"transport","Bartoloside-T1PKS","Polyketide"
"LE19-195",NA,NA,"Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC","ctg34_7",NA,NA,"other","Bartoloside-T1PKS","Polyketide"
"LE19-195",NA,NA,"Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC","ctg34_8",NA,NA,"transport","Bartoloside-T1PKS","Polyketide"
"LE19-195",NA,NA,"Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC","ctg34_9",NA,NA,"other","Bartoloside-T1PKS","Polyketide"
"LE19-195",NA,NA,"Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC","ctg34_10",NA,NA,"other","Bartoloside-T1PKS","Polyketide"
"LE19-195",NA,NA,"Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC","ctg34_11",NA,NA,"additional","Bartoloside-T1PKS","Polyketide"
"LE19-195",NA,NA,"Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC","ctg34_12",NA,NA,"additional","Bartoloside-T1PKS","Polyketide"
"LE19-195",NA,NA,"Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC","ctg34_13",NA,NA,"additional","Bartoloside-T1PKS","Polyketide"
"LE19-195",NA,NA,"Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC","ctg34_14",NA,NA,"additional","Bartoloside-T1PKS","Polyketide"
"LE19-195",NA,NA,"Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC","ctg34_15",NA,NA,"other","Bartoloside-T1PKS","Polyketide"
"LE19-195",NA,NA,"Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC","ctg34_16",NA,NA,"additional","Bartoloside-T1PKS","Polyketide"
"LE19-195",NA,NA,"Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC","ctg34_17",NA,NA,"core","Bartoloside-T1PKS","Polyketide"
"LE19-195",NA,NA,"Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC","ctg34_18",NA,NA,"other","Bartoloside-T1PKS","Polyketide"
"LE19-195","BHKFFO_11940","glycine cleavage system aminomethyltransferase GcvT","Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC","ctg34_19",96.84,99.91,"other","Bartoloside-T1PKS","Polyketide"
"LE19-195","BHKFFO_07255","ATP-dependent sacrificial sulfur transferase LarE","Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC","ctg34_20",97.16,100,"other","Bartoloside-T1PKS","Polyketide"
"LE19-195",NA,NA,"Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC","ctg34_21",NA,NA,"other","Bartoloside-T1PKS","Polyketide"
"LE19-195",NA,NA,"Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC","ctg34_22",NA,NA,"other","Bartoloside-T1PKS","Polyketide"
"LE19-195","BHKFFO_07230","PEP-CTERM domain-containing protein","Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC","ctg34_23",86.67,101.29,"other","Bartoloside-T1PKS","Polyketide"
"LE19-195","BHKFFO_07225","hypothetical protein","Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC","ctg34_24",98.19,100,"other","Bartoloside-T1PKS","Polyketide"
"LE19-195",NA,NA,"Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC","ctg34_25",NA,NA,"other","Bartoloside-T1PKS","Polyketide"
"LE19-195","BHKFFO_09175","DUF4351 domain-containing protein","Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC","ctg34_26",91.72,101.96,"other","Bartoloside-T1PKS","Polyketide"
"LE19-195",NA,NA,"Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC","ctg34_27",NA,NA,"other","Bartoloside-T1PKS","Polyketide"
"LE19-195",NA,NA,"Bartoloside-like-T1PKS-Microcystis aeruginosa WLECC","ctg34_28",NA,NA,"other","Bartoloside-T1PKS","Polyketide"
"LE19-195",NA,NA,"hglE-KS-Microcystis aeruginosa WLECC","ctg35_1",NA,NA,"other","hglE-KS","Polyketide"
"LE19-195",NA,NA,"hglE-KS-Microcystis aeruginosa WLECC","ctg35_2",NA,NA,"additional","hglE-KS","Polyketide"
"LE19-195",NA,NA,"hglE-KS-Microcystis aeruginosa WLECC","ctg35_3",NA,NA,"core","hglE-KS","Polyketide"
"LE19-195",NA,NA,"hglE-KS-Microcystis aeruginosa WLECC","ctg35_4",NA,NA,"additional","hglE-KS","Polyketide"
"LE19-195",NA,NA,"hglE-KS-Microcystis aeruginosa WLECC","ctg35_5",NA,NA,"additional","hglE-KS","Polyketide"
"LE19-195",NA,NA,"hglE-KS-Microcystis aeruginosa WLECC","ctg35_6",NA,NA,"other","hglE-KS","Polyketide"
"LE19-195",NA,NA,"hglE-KS-Microcystis aeruginosa WLECC","ctg35_7",NA,NA,"other","hglE-KS","Polyketide"
"LE19-195",NA,NA,"hglE-KS-Microcystis aeruginosa WLECC","ctg35_8",NA,NA,"other","hglE-KS","Polyketide"
"LE19-195",NA,NA,"hglE-KS-Microcystis aeruginosa WLECC","ctg35_9",NA,NA,"other","hglE-KS","Polyketide"
"LE19-195",NA,NA,"NRPS-like-1-Microcystis aeruginosa WLECC","ctg36_1",NA,NA,"other","NRPS-like","NRP"
"LE19-195","BHKFFO_17075","hypothetical protein","NRPS-like-1-Microcystis aeruginosa WLECC","ctg36_2",83.6,95.89,"other","NRPS-like","NRP"
"LE19-195","BHKFFO_09140","hypothetical protein","NRPS-like-1-Microcystis aeruginosa WLECC","ctg36_3",95.61,100,"other","NRPS-like","NRP"
"LE19-195","BHKFFO_09130","methylthioribulose 1-phosphate dehydratase","NRPS-like-1-Microcystis aeruginosa WLECC","ctg36_4",96.93,100,"other","NRPS-like","NRP"
"LE19-195","BHKFFO_09125","hypothetical protein","NRPS-like-1-Microcystis aeruginosa WLECC","ctg36_5",97.11,100,"other","NRPS-like","NRP"
"LE19-195","BHKFFO_09115","recombinase B","NRPS-like-1-Microcystis aeruginosa WLECC","ctg36_6",97,100,"other","NRPS-like","NRP"
"LE19-195","BHKFFO_09110","cysteine lyase","NRPS-like-1-Microcystis aeruginosa WLECC","ctg36_7",95.97,100,"additional","NRPS-like","NRP"
"LE19-195",NA,NA,"NRPS-like-1-Microcystis aeruginosa WLECC","ctg36_8",NA,NA,"other","NRPS-like","NRP"
"LE19-195","BHKFFO_14165","DUF29 domain-containing protein","NRPS-like-1-Microcystis aeruginosa WLECC","ctg36_9",79.47,93.79,"other","NRPS-like","NRP"
"LE19-195",NA,NA,"NRPS-like-1-Microcystis aeruginosa WLECC","ctg36_10",NA,NA,"core","NRPS-like","NRP"
"LE19-195",NA,NA,"Cyanobactin-Microcystis aeruginosa WLECC","ctg39_1",NA,NA,"core","Cyanobactin","Cyanobactin"
"LE19-195",NA,NA,"Cyanobactin-Microcystis aeruginosa WLECC","ctg39_2",NA,NA,"other","Cyanobactin","Cyanobactin"
"LE19-195","BHKFFO_01820","hypothetical protein","Cyanobactin-Microcystis aeruginosa WLECC","ctg39_3",92.51,99.56,"other","Cyanobactin","Cyanobactin"
"LE19-195",NA,NA,"Cyanobactin-Microcystis aeruginosa WLECC","ctg39_5",NA,NA,"core","Cyanobactin","Cyanobactin"
"LE19-195","BHKFFO_16590","Light-repressed protein A","Cyanobactin-Microcystis aeruginosa WLECC","ctg39_6",97.5,100,"other","Cyanobactin","Cyanobactin"
"LE19-195","BHKFFO_16585","heat-shock protein","Cyanobactin-Microcystis aeruginosa WLECC","ctg39_7",97.57,100,"other","Cyanobactin","Cyanobactin"
"LE19-195","BHKFFO_16580","L-threonylcarbamoyladenylate synthase","Cyanobactin-Microcystis aeruginosa WLECC","ctg39_8",97.51,100,"other","Cyanobactin","Cyanobactin"
"LE19-195","BHKFFO_16575","nickel pincer cofactor biosynthesis protein LarC","Cyanobactin-Microcystis aeruginosa WLECC","ctg39_9",96.19,100,"other","Cyanobactin","Cyanobactin"
"LE19-195","BHKFFO_16570","DUF29 domain-containing protein","Cyanobactin-Microcystis aeruginosa WLECC","ctg39_10",94.26,100,"other","Cyanobactin","Cyanobactin"
"LE19-195",NA,NA,"Cyanobactin-Microcystis aeruginosa WLECC","ctg39_11",NA,NA,"other","Cyanobactin","Cyanobactin"
"LE19-195",NA,NA,"Cyanobactin-Microcystis aeruginosa WLECC","ctg39_12",NA,NA,"other","Cyanobactin","Cyanobactin"
"LE19-195","BHKFFO_17610","reactive intermediate/imine deaminase","Cyanobactin-Microcystis aeruginosa WLECC","ctg39_13",99.23,100,"other","Cyanobactin","Cyanobactin"
"LE19-195","BHKFFO_17605","DNA-directed RNA polymerase subunit gamma","Cyanobactin-Microcystis aeruginosa WLECC","ctg39_14",98.46,100,"other","Cyanobactin","Cyanobactin"
"LE19-195",NA,NA,"Cyanobactin-Microcystis aeruginosa WLECC","ctg39_15",NA,NA,"other","Cyanobactin","Cyanobactin"
"LE19-195","BHKFFO_01010","5S ribosomal RNA","1-heptadecene-Microcystis aeruginosa WLECC","ctg44_1",100,88.98,"other","1-heptadecene","NRP, Polyketide"
"LE19-195","BHKFFO_11895","DUF2288 domain-containing protein","1-heptadecene-Microcystis aeruginosa WLECC","ctg44_2",97.94,100,"other","1-heptadecene","NRP, Polyketide"
